#                                                                                            --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                     accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                             ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
HWI-ST185:476:D28N0ACXX:7:2314:1776:57829_1_93_-   -          GTP_EFTU             PF00009.25   4.7e-07   35.4   0.2   4.7e-07   35.4   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:7029:11784_1_93_+   -          GTP_EFTU             PF00009.25   4.8e-07   35.4   0.2   4.9e-07   35.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15393:99504_1_93_+  -          GTP_EFTU             PF00009.25     5e-07   35.3   0.1   5.1e-07   35.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:15994:47569_1_93_+  -          GTP_EFTU             PF00009.25   5.1e-07   35.3   0.0   5.1e-07   35.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:12417:22072_1_93_+  -          GTP_EFTU             PF00009.25   5.4e-07   35.2   0.0   5.6e-07   35.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:20212:67713_1_93_-  -          GTP_EFTU             PF00009.25   5.7e-07   35.1   0.0   5.7e-07   35.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:9842:58312_1_93_-   -          GTP_EFTU             PF00009.25   5.8e-07   35.1   0.7   5.8e-07   35.1   0.7   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2527:80165_1_93_+   -          GTP_EFTU             PF00009.25   5.9e-07   35.0   0.0   6.2e-07   35.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:16728:71068_1_91_-  -          GTP_EFTU             PF00009.25   6.1e-07   35.0   0.1   6.2e-07   35.0   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:10832:62939_1_93_+  -          GTP_EFTU             PF00009.25   6.2e-07   35.0   0.5   6.2e-07   35.0   0.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:8847:5780_1_93_+    -          GTP_EFTU             PF00009.25   6.5e-07   34.9   0.1   6.5e-07   34.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:4158:59882_1_93_-   -          GTP_EFTU             PF00009.25     7e-07   34.8   0.1   7.3e-07   34.8   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:14181:7081_1_93_+   -          GTP_EFTU             PF00009.25   7.2e-07   34.8   0.1   7.5e-07   34.7   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:5684:54684_1_93_+   -          GTP_EFTU             PF00009.25   7.3e-07   34.7   0.0   7.3e-07   34.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:12968:90910_1_93_+  -          GTP_EFTU             PF00009.25   7.6e-07   34.7   0.2   7.6e-07   34.7   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18460:32728_1_93_-  -          GTP_EFTU             PF00009.25   7.7e-07   34.7   0.0     8e-07   34.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:5138:4045_1_93_+    -          GTP_EFTU             PF00009.25   7.9e-07   34.6   0.0   8.2e-07   34.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2482:94487_1_93_+   -          GTP_EFTU             PF00009.25     8e-07   34.6   0.0   8.1e-07   34.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:17915:46539_1_90_+  -          GTP_EFTU             PF00009.25     8e-07   34.6   0.1   8.2e-07   34.6   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:2390:84211_1_93_+   -          GTP_EFTU             PF00009.25   8.5e-07   34.5   0.0   8.9e-07   34.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:20448:83051_1_93_-  -          GTP_EFTU             PF00009.25   8.7e-07   34.5   0.2   8.7e-07   34.5   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:15350:90884_1_93_+  -          GTP_EFTU             PF00009.25     9e-07   34.5   0.0     9e-07   34.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:4623:93922_1_93_+   -          GTP_EFTU             PF00009.25   9.2e-07   34.4   0.0   9.6e-07   34.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:11884:42682_1_93_-  -          GTP_EFTU             PF00009.25   9.7e-07   34.3   0.0   9.8e-07   34.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:15946:86958_1_93_-  -          GTP_EFTU             PF00009.25   9.7e-07   34.3   0.0   9.7e-07   34.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:9731:26541_1_93_-   -          GTP_EFTU             PF00009.25     1e-06   34.3   0.0     1e-06   34.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:10370:98434_1_93_+  -          GTP_EFTU             PF00009.25   1.1e-06   34.2   0.0   1.1e-06   34.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:9574:28361_1_93_-   -          GTP_EFTU             PF00009.25   1.2e-06   34.0   0.0   1.2e-06   34.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15219:71121_1_93_-  -          GTP_EFTU             PF00009.25   1.2e-06   34.0   0.0   1.2e-06   34.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18373:25277_1_93_-  -          GTP_EFTU             PF00009.25   1.3e-06   34.0   0.0   1.3e-06   34.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:13668:85993_1_93_+  -          GTP_EFTU             PF00009.25   1.5e-06   33.7   0.1   1.5e-06   33.7   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:6824:51507_1_93_-   -          GTP_EFTU             PF00009.25   1.6e-06   33.6   0.0   1.6e-06   33.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:5275:68406_1_93_-   -          GTP_EFTU             PF00009.25   1.6e-06   33.6   0.1   1.7e-06   33.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:16704:50633_1_93_+  -          GTP_EFTU             PF00009.25   1.7e-06   33.6   0.7   1.7e-06   33.6   0.7   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:9067:68327_1_93_-   -          GTP_EFTU             PF00009.25   1.8e-06   33.5   0.0   1.8e-06   33.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:16697:82238_1_93_+  -          GTP_EFTU             PF00009.25   1.9e-06   33.4   0.1   1.9e-06   33.4   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:16656:41673_1_93_+  -          GTP_EFTU             PF00009.25     2e-06   33.3   0.0     2e-06   33.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:8720:93676_1_93_+   -          GTP_EFTU             PF00009.25   2.1e-06   33.2   0.1   2.2e-06   33.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:14804:31140_1_93_+  -          GTP_EFTU             PF00009.25   2.1e-06   33.2   0.5   2.2e-06   33.2   0.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:18393:92854_1_93_+  -          GTP_EFTU             PF00009.25   2.2e-06   33.2   0.1   2.2e-06   33.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19016:20761_1_93_-  -          GTP_EFTU             PF00009.25   2.2e-06   33.2   0.0   2.2e-06   33.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:13144:47475_1_93_-  -          GTP_EFTU             PF00009.25   2.2e-06   33.2   0.0   2.2e-06   33.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:14233:29553_1_93_+  -          GTP_EFTU             PF00009.25   2.3e-06   33.1   0.1   2.3e-06   33.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:6447:86678_1_93_+   -          GTP_EFTU             PF00009.25   2.3e-06   33.1   0.4   2.4e-06   33.0   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:12914:58427_1_93_+  -          GTP_EFTU             PF00009.25   2.4e-06   33.1   0.0   2.4e-06   33.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:10491:92151_1_93_+  -          GTP_EFTU             PF00009.25   2.5e-06   33.0   2.6   2.5e-06   33.0   2.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:8668:92827_1_93_-   -          GTP_EFTU             PF00009.25   2.5e-06   33.0   1.1   2.5e-06   33.0   1.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:16335:49857_1_93_+  -          GTP_EFTU             PF00009.25   2.7e-06   32.9   0.1   2.8e-06   32.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7816:43983_1_93_-   -          GTP_EFTU             PF00009.25   2.7e-06   32.9   1.1   2.7e-06   32.9   1.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2613:5988_1_93_-    -          GTP_EFTU             PF00009.25   2.7e-06   32.9   0.8   2.7e-06   32.9   0.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:5812:57377_1_93_-   -          GTP_EFTU             PF00009.25   2.8e-06   32.9   0.0   2.8e-06   32.9   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:11891:83856_1_93_-  -          GTP_EFTU             PF00009.25   2.8e-06   32.8   0.0   2.8e-06   32.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19674:49281_1_93_+  -          GTP_EFTU             PF00009.25   2.8e-06   32.8   0.0   2.8e-06   32.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:3854:51822_1_93_+   -          GTP_EFTU             PF00009.25   3.1e-06   32.7   0.1   3.1e-06   32.7   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:11477:70949_1_93_-  -          GTP_EFTU             PF00009.25   3.3e-06   32.6   0.1   3.3e-06   32.6   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:16160:6567_1_93_-   -          GTP_EFTU             PF00009.25   3.6e-06   32.5   0.0   3.7e-06   32.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:7548:74344_1_93_-   -          GTP_EFTU             PF00009.25   3.6e-06   32.5   0.1   3.6e-06   32.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:12759:21876_1_93_-  -          GTP_EFTU             PF00009.25   3.6e-06   32.5   0.1   3.8e-06   32.4   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:14930:73811_1_93_+  -          GTP_EFTU             PF00009.25   3.7e-06   32.5   0.4   3.8e-06   32.4   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:2082:87331_1_93_-   -          GTP_EFTU             PF00009.25   3.7e-06   32.4   0.0   3.7e-06   32.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:17380:28701_1_93_+  -          GTP_EFTU             PF00009.25   3.9e-06   32.4   0.9     4e-06   32.3   0.9   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:1962:96243_1_93_-   -          GTP_EFTU             PF00009.25     4e-06   32.4   0.0     4e-06   32.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:3072:42358_1_93_-   -          GTP_EFTU             PF00009.25     4e-06   32.3   0.0     4e-06   32.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:20459:29025_1_93_-  -          GTP_EFTU             PF00009.25   4.1e-06   32.3   1.4   4.2e-06   32.3   1.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:8335:24484_1_93_-   -          GTP_EFTU             PF00009.25   4.1e-06   32.3   0.0   4.1e-06   32.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:8676:63627_1_83_+   -          GTP_EFTU             PF00009.25   4.2e-06   32.3   0.1   4.2e-06   32.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:9871:67159_1_93_-   -          GTP_EFTU             PF00009.25   4.6e-06   32.2   0.1   4.7e-06   32.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18216:5178_1_93_-   -          GTP_EFTU             PF00009.25   4.6e-06   32.1   0.1   4.7e-06   32.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:16913:39885_1_93_-  -          GTP_EFTU             PF00009.25   4.9e-06   32.0   0.8   4.9e-06   32.0   0.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:19136:35868_1_93_+  -          GTP_EFTU             PF00009.25   5.1e-06   32.0   0.0   5.1e-06   32.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:14609:21244_1_93_-  -          GTP_EFTU             PF00009.25   5.1e-06   32.0   0.0   5.1e-06   32.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:6977:65923_1_93_-   -          GTP_EFTU             PF00009.25   5.1e-06   32.0   0.1   5.3e-06   32.0   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:4386:31047_1_91_+   -          GTP_EFTU             PF00009.25   5.3e-06   31.9   0.1   5.4e-06   31.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:17757:90166_1_87_+  -          GTP_EFTU             PF00009.25   5.3e-06   31.9   0.0   5.4e-06   31.9   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:16532:10488_1_93_+  -          GTP_EFTU             PF00009.25   5.4e-06   31.9   0.0   5.6e-06   31.9   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:10798:3321_1_93_-   -          GTP_EFTU             PF00009.25   5.4e-06   31.9   0.1   5.6e-06   31.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:5986:28220_1_93_+   -          GTP_EFTU             PF00009.25   5.6e-06   31.9   0.1   5.7e-06   31.8   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:17444:56581_1_93_-  -          GTP_EFTU             PF00009.25   5.6e-06   31.9   0.7   5.7e-06   31.8   0.7   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:5570:78199_1_93_+   -          GTP_EFTU             PF00009.25   5.7e-06   31.8   0.0   5.9e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:1935:72990_1_93_-   -          GTP_EFTU             PF00009.25   5.7e-06   31.8   0.0   5.8e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19606:87762_1_93_+  -          GTP_EFTU             PF00009.25   5.8e-06   31.8   0.0   5.8e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:19502:97325_1_93_-  -          GTP_EFTU             PF00009.25   5.9e-06   31.8   0.0   5.9e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:15152:81234_1_93_+  -          GTP_EFTU             PF00009.25     6e-06   31.8   0.0     6e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:3179:57514_1_93_-   -          GTP_EFTU             PF00009.25     6e-06   31.8   0.1   6.1e-06   31.7   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:18474:16496_1_93_-  -          GTP_EFTU             PF00009.25   6.5e-06   31.7   0.2   6.8e-06   31.6   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2217:27488_1_93_+   -          GTP_EFTU             PF00009.25   6.5e-06   31.7   0.1   6.6e-06   31.6   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:20282:94303_1_93_-  -          GTP_EFTU             PF00009.25   6.6e-06   31.6   0.0   6.6e-06   31.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:6919:91885_1_93_-   -          GTP_EFTU             PF00009.25   6.6e-06   31.6   0.1   6.8e-06   31.6   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:20483:87012_1_93_+  -          GTP_EFTU             PF00009.25   6.6e-06   31.6   1.0   6.9e-06   31.6   1.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:15100:3966_1_93_-   -          GTP_EFTU             PF00009.25   6.7e-06   31.6   0.4   6.7e-06   31.6   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:5561:65536_1_88_-   -          GTP_EFTU             PF00009.25   6.7e-06   31.6   0.0   6.7e-06   31.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:2998:96978_1_93_+   -          GTP_EFTU             PF00009.25   6.8e-06   31.6   0.0   6.8e-06   31.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19828:29788_1_93_+  -          GTP_EFTU             PF00009.25   7.1e-06   31.5   0.0   7.1e-06   31.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:9053:82725_1_91_+   -          GTP_EFTU             PF00009.25   8.3e-06   31.3   0.0   8.3e-06   31.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4357:62624_1_93_+   -          GTP_EFTU             PF00009.25   8.3e-06   31.3   0.1   8.6e-06   31.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:19036:2470_1_93_-   -          GTP_EFTU             PF00009.25   8.6e-06   31.3   1.1   8.7e-06   31.2   1.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:9318:76713_1_93_-   -          GTP_EFTU             PF00009.25   8.6e-06   31.2   0.1   8.8e-06   31.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:18335:56439_1_93_-  -          GTP_EFTU             PF00009.25   8.9e-06   31.2   0.0   9.2e-06   31.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:16640:4956_1_93_+   -          GTP_EFTU             PF00009.25   8.9e-06   31.2   0.0   8.9e-06   31.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:16210:35259_1_88_+  -          GTP_EFTU             PF00009.25   9.6e-06   31.1   0.0   9.6e-06   31.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:3584:4770_1_93_-    -          GTP_EFTU             PF00009.25   9.6e-06   31.1   0.1   9.6e-06   31.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7830:14622_1_93_-   -          GTP_EFTU             PF00009.25   9.7e-06   31.1   0.0   9.9e-06   31.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2659:87376_1_93_-   -          GTP_EFTU             PF00009.25     1e-05   31.0   0.0   1.1e-05   31.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:2525:90778_1_93_+   -          GTP_EFTU             PF00009.25     1e-05   31.0   0.1     1e-05   31.0   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:18074:38873_1_93_+  -          GTP_EFTU             PF00009.25   1.1e-05   30.9   0.8   1.1e-05   30.9   0.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:17328:77480_1_93_-  -          GTP_EFTU             PF00009.25   1.1e-05   30.9   0.0   1.1e-05   30.9   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:12559:94974_1_93_+  -          GTP_EFTU             PF00009.25   1.1e-05   30.9   1.0   1.2e-05   30.8   1.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:9105:71910_1_93_+   -          GTP_EFTU             PF00009.25   1.2e-05   30.8   0.0   1.2e-05   30.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:7158:54028_1_93_+   -          GTP_EFTU             PF00009.25   1.3e-05   30.7   0.0   1.3e-05   30.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4174:52644_1_93_-   -          GTP_EFTU             PF00009.25   1.3e-05   30.7   0.4   1.3e-05   30.7   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:14172:6871_1_93_-   -          GTP_EFTU             PF00009.25   1.3e-05   30.6   0.3   1.4e-05   30.6   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:12842:77699_1_93_-  -          GTP_EFTU             PF00009.25   1.4e-05   30.6   0.1   1.4e-05   30.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7173:75731_9_93_+   -          GTP_EFTU             PF00009.25   1.4e-05   30.5   0.0   1.5e-05   30.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:20246:26914_1_93_-  -          GTP_EFTU             PF00009.25   1.6e-05   30.4   0.0   1.6e-05   30.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:15727:14576_1_93_+  -          GTP_EFTU             PF00009.25   1.6e-05   30.4   0.6   1.7e-05   30.3   0.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:19567:4554_1_93_-   -          GTP_EFTU             PF00009.25   1.6e-05   30.4   0.0   1.6e-05   30.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:5309:52920_1_93_-   -          GTP_EFTU             PF00009.25   1.7e-05   30.3   0.0   1.7e-05   30.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:12557:71037_1_93_+  -          GTP_EFTU             PF00009.25   1.7e-05   30.3   0.1   1.7e-05   30.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:10640:87270_1_93_+  -          GTP_EFTU             PF00009.25   1.7e-05   30.3   0.0   1.7e-05   30.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:1596:11278_1_90_+   -          GTP_EFTU             PF00009.25   1.7e-05   30.3   0.0   1.8e-05   30.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:14392:64382_1_93_+  -          GTP_EFTU             PF00009.25   1.8e-05   30.2   0.1   1.8e-05   30.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19253:43447_1_93_-  -          GTP_EFTU             PF00009.25   1.8e-05   30.2   0.0   1.8e-05   30.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:3426:12046_1_93_+   -          GTP_EFTU             PF00009.25   1.8e-05   30.2   0.1   1.9e-05   30.1   0.1   1.0   1   0   0   1   1   1   1 -
