GenomeID	Sp	Guild	MEBS_SS	Comp_mean	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24-26	P27	P28	P29
GCF_000016525.1	Methanobrevibacter smithii ATCC 35061	Sur	5.488	56.3	33.3	0	100	52.9	45	45	55.6	100	100	35	24.1	0	66.7	100	64.3	37.5	25	28.6	85.7	14.3	0	14.3	72.7	100	100	75	58.3
GCF_000013445.1	Methanospirillum hungatei JF-1	Sur	5.435	55.6	33.3	20	0	52.9	55	35	66.7	100	100	55	31	0	100	100	50	43.8	25	28.6	71.4	42.9	0	14.3	54.5	100	100	75	58.3
GCF_000021965.1	Methanosphaerula palustris E1-9c	Sur	5.308	61.8	44.4	20	50	58.8	60	45	66.7	100	100	60	37.9	0	100	100	50	50	25	28.6	71.4	57.1	0	71.4	63.6	100	100	75	58.3
GCF_001281385.1	Candidatus Thioglobus singularis PS1	NS	4.045	67.6	66.7	40	50	52.9	60	35	55.6	0	80	50	34.5	100	100	100	71.4	43.8	91.7	100	85.7	57.1	0	71.4	81.8	100	100	75	58.3
GCF_000993805.1	Thermofilum sp. 1807-2	Sur	7.131	47.9	33.3	20	0	58.8	40	45	77.8	0	60	40	27.6	0	66.7	100	42.9	37.5	25	28.6	57.1	28.6	0	28.6	45.5	100	100	75	50
GCF_000217995.1	Methanosalsum zhilinae DSM 4017	Sur	6.514	54.1	44.4	20	0	58.8	60	45	55.6	0	100	55	34.5	0	66.7	100	50	50	25	28.6	71.4	57.1	0	57.1	63.6	100	100	75	50
GCF_000969905.1	Methanosarcina vacuolata Z-761	Sur	6.419	58.7	33.3	20	100	64.7	55	45	66.7	0	100	60	37.9	0	100	100	57.1	50	25	28.6	85.7	71.4	0	14.3	63.6	100	100	75	50
GCF_000970305.1	Methanosarcina barkeri 3	Sur	6.276	59.2	33.3	20	100	64.7	55	45	66.7	0	100	60	37.9	0	100	100	57.1	50	25	28.6	85.7	71.4	0	28.6	63.6	100	100	75	50
GCF_000196655.1	Methanohalobium evestigatum Z-7303	Sur	6	51.8	66.7	30	0	41.2	50	25	44.4	0	100	50	31	0	66.7	100	57.1	31.2	25	28.6	85.7	42.9	0	28.6	72.7	100	100	75	50
GCF_000970265.1	Methanosarcina lacustris Z-7289	Sur	5.93	58.6	55.6	20	100	58.8	60	40	55.6	0	100	55	37.9	0	100	100	57.1	50	25	28.6	85.7	57.1	0	14.3	72.7	100	100	75	50
GCF_000007065.1	Methanosarcina mazei Go1	Sur	5.877	58.3	33.3	10	100	58.8	55	40	55.6	0	100	60	34.5	0	100	100	57.1	50	25	28.6	85.7	71.4	0	28.6	72.7	100	100	75	50
GCF_000327485.1	Methanoregula formicica SMSP	Sur	5.778	59	33.3	10	100	58.8	50	40	55.6	100	100	55	31	0	100	100	50	37.5	25	28.6	71.4	57.1	0	28.6	54.5	100	100	75	50
GCF_000007345.1	Methanosarcina acetivorans C2A	S-org	5.753	59.2	44.4	20	100	58.8	55	40	55.6	0	100	60	37.9	0	100	100	57.1	50	25	28.6	85.7	71.4	0	28.6	72.7	100	100	75	50
GCF_000235685.2	Methanolinea tarda NOBI-1	Sur	5.738	57.8	44.4	10	100	52.9	50	35	55.6	100	100	55	34.5	0	66.7	100	50	31.2	25	28.6	71.4	57.1	0	28.6	54.5	100	100	75	50
GCF_000306725.1	Methanolobus psychrophilus R15	Sur	5.692	56.4	33.3	20	50	58.8	50	45	55.6	0	100	60	27.6	0	100	100	57.1	50	25	28.6	85.7	57.1	0	42.9	63.6	100	100	75	50
GCF_000969885.1	Methanosarcina thermophila TM-1	Sur	5.561	59.5	55.6	10	100	58.8	60	35	66.7	0	100	55	41.4	0	100	100	57.1	43.8	25	28.6	85.7	71.4	0	42.9	63.6	100	100	75	50
GCF_000970085.1	Methanosarcina siciliae T4/M	Sur	5.405	60.5	44.4	20	100	58.8	55	45	55.6	0	100	60	37.9	0	100	100	57.1	56.2	25	28.6	85.7	71.4	0	57.1	72.7	100	100	75	50
GCF_000017625.1	Methanoregula boonei 6A8	Sur	5.336	60.3	44.4	10	100	58.8	50	40	44.4	100	100	60	34.5	0	100	100	50	43.8	25	28.6	71.4	57.1	0	42.9	63.6	100	100	75	50
GCF_000017225.1	Methanococcus maripaludis C7	Sur	5.011	57.9	33.3	10	100	52.9	40	45	66.7	100	100	45	27.6	0	100	100	57.1	43.8	25	28.6	57.1	28.6	0	28.6	63.6	100	100	75	50
GCF_000018485.1	Methanococcus maripaludis C6	Sur	5.011	57.9	33.3	10	100	52.9	40	45	66.7	100	100	45	27.6	0	100	100	57.1	43.8	25	28.6	57.1	28.6	0	28.6	63.6	100	100	75	50
GCF_000304355.2	Methanoculleus bourgensis MS2	Sur	4.805	60.4	44.4	20	100	58.8	50	40	55.6	100	100	60	31	0	100	100	50	43.8	25	28.6	71.4	42.9	0	42.9	63.6	100	100	75	50
GCF_000023945.1	Halorhabdus utahensis DSM 12940	NS	4.539	64.9	55.6	10	100	64.7	50	55	66.7	100	100	60	41.4	0	100	100	57.1	56.2	33.3	42.9	85.7	42.9	0	71.4	63.6	100	100	75	50
GCF_000147875.1	Methanolacinia petrolearia DSM 11571	NS	4.516	59.5	33.3	20	100	52.9	50	35	55.6	100	100	60	31	0	100	100	50	37.5	25	28.6	71.4	57.1	0	28.6	63.6	100	100	75	50
GCF_000230715.2	Natronobacterium gregoryi SP2	NS	3.626	64	55.6	20	100	47.1	50	45	77.8	100	100	35	41.4	0	66.7	100	57.1	37.5	83.3	85.7	85.7	28.6	0	42.9	72.7	100	100	75	50
GCF_000154745.2	Phaeobacter inhibens 2.10	NS	2.102	71.7	77.8	60	100	58.8	50	40	77.8	100	100	55	41.4	0	100	100	64.3	56.2	91.7	100	85.7	42.9	0	71.4	81.8	100	100	75	50
GCF_000511385.1	Phaeobacter gallaeciensis DSM 26640	NS	1.975	72.3	77.8	60	100	58.8	50	40	77.8	100	100	60	41.4	0	100	100	64.3	68.8	91.7	100	85.7	42.9	0	71.4	81.8	100	100	75	50
GCF_000511355.1	Leisingera methylohalidivorans DSM 14336	NS	1.702	72.2	77.8	70	100	58.8	50	35	77.8	100	100	60	37.9	0	100	100	64.3	56.2	100	100	85.7	42.9	0	71.4	81.8	100	100	75	50
GCF_000025865.1	Methanohalophilus mahii DSM 5219	Sur	5.779	54	77.8	30	0	52.9	50	35	44.4	0	100	60	34.5	0	66.7	100	57.1	43.8	25	28.6	85.7	57.1	0	28.6	72.7	100	100	75	41.7
GCF_000404225.1	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	Sur	5.123	48.5	22.2	0	100	41.2	50	25	22.2	0	80	40	27.6	0	66.7	100	50	18.8	25	28.6	71.4	42.9	0	14.3	63.6	100	100	75	41.7
GCF_000011185.1	Thermoplasma volcanium GSS1	SO/SR	4.801	49.9	44.4	10	0	47.1	40	40	55.6	0	40	30	27.6	0	33.3	100	50	31.2	83.3	85.7	71.4	28.6	0	57.1	54.5	100	100	75	41.7
GCF_000152265.2	Ferroplasma acidarmanus fer1	Sur	4.595	52.2	66.7	10	0	35.3	35	25	55.6	0	60	25	24.1	0	33.3	100	50	25	83.3	85.7	71.4	28.6	100	28.6	54.5	100	100	75	41.7
GCF_000328665.1	Methanomethylovorans hollandica DSM 15978	Sur	4.578	53.1	44.4	30	0	47.1	50	35	44.4	0	100	60	31	0	100	100	50	43.8	25	28.6	71.4	57.1	0	42.9	63.6	100	100	75	41.7
GCF_000300255.2	Candidatus Methanomethylophilus alvus Mx1201	NS	4.516	46.5	22.2	0	50	35.3	45	25	22.2	100	60	45	20.7	0	66.7	50	50	25	16.7	14.3	71.4	42.9	0	14.3	54.5	100	100	75	41.7
GCF_000013725.1	Methanococcoides burtonii DSM 6242	NS	4.394	57.6	44.4	30	100	52.9	45	40	44.4	0	100	60	31	0	100	100	57.1	50	25	28.6	85.7	57.1	0	28.6	72.7	100	100	75	41.7
GCF_000970325.1	Methanococcoides methylutens MM1	NS	4.327	57.6	55.6	30	100	52.9	50	40	44.4	0	100	60	34.5	0	66.7	100	57.1	37.5	25	28.6	85.7	57.1	0	57.1	72.7	100	100	75	41.7
GCF_000350305.1	Thermoplasmatales archaeon BRNA1	SRB/SR	4.195	45.6	22.2	0	0	23.5	35	25	22.2	100	60	25	13.8	0	66.7	100	57.1	25	25	28.6	85.7	14.3	0	14.3	63.6	100	100	75	41.7
GCF_000599985.1	Gilliamella apicola	NS	3.696	65	55.6	30	100	58.8	50	25	77.8	100	80	70	34.5	100	66.7	100	71.4	37.5	33.3	28.6	85.7	71.4	0	28.6	63.6	100	100	75	41.7
GCF_000011085.1	Haloarcula marismortui ATCC 43049	NS	2.576	68.5	55.6	40	100	58.8	60	40	77.8	100	100	50	51.7	0	66.7	100	57.1	50	83.3	85.7	85.7	71.4	0	71.4	63.6	100	100	75	41.7
GCF_000223905.1	Haloarcula hispanica ATCC 33960	NS	2.455	69	55.6	30	100	64.7	60	45	77.8	100	100	55	51.7	0	66.7	100	57.1	50	83.3	85.7	85.7	71.4	0	71.4	72.7	100	100	75	41.7
GCF_000217715.1	Halopiger xanaduensis SH-6	NS	2.254	66.6	44.4	30	100	58.8	60	40	77.8	100	100	50	44.8	0	66.7	100	57.1	37.5	83.3	85.7	85.7	57.1	0	71.4	63.6	100	100	75	41.7
GCF_000376545.2	Ruegeria mobilis F1926	NS	2.075	70.6	66.7	50	100	64.7	50	45	77.8	100	100	55	37.9	0	100	100	64.3	56.2	91.7	100	85.7	42.9	0	71.4	72.7	100	100	75	41.7
GCF_000014065.1	Ruegeria sp. TM1040	NS	2.071	70.3	66.7	40	100	64.7	50	45	77.8	100	100	60	37.9	0	100	100	64.3	50	91.7	100	85.7	42.9	0	71.4	72.7	100	100	75	41.7
GCF_001308265.1	Celeribacter marinus	NS	1.98	73.7	77.8	60	100	52.9	45	35	66.7	100	100	55	41.4	100	100	100	71.4	43.8	83.3	100	85.7	57.1	0	71.4	72.7	100	100	75	41.7
GCF_000025325.1	Haloterrigena turkmenica DSM 5511	NS	1.924	72.1	55.6	30	100	58.8	60	40	77.8	100	100	55	51.7	100	66.7	100	64.3	43.8	83.3	85.7	85.7	71.4	0	71.4	72.7	100	100	75	41.7
GCF_000328685.1	Natronococcus occultus SP4	NS	1.75	66.8	55.6	20	100	52.9	60	45	55.6	100	100	55	48.3	0	66.7	100	57.1	43.8	83.3	85.7	85.7	57.1	0	85.7	63.6	100	100	75	41.7
GCF_000812665.2	Halocynthiibacter arcticus	NS	1.324	70.8	66.7	40	100	52.9	50	25	77.8	100	100	50	34.5	100	100	100	71.4	37.5	91.7	100	85.7	42.9	0	28.6	81.8	100	100	75	41.7
GCF_000155675.2	Octadecabacter antarcticus 307	NS	0.893	73.4	66.7	40	100	58.8	50	35	77.8	100	100	55	34.5	100	100	100	71.4	50	91.7	100	85.7	42.9	0	71.4	81.8	100	100	75	41.7
GCF_000155735.2	Octadecabacter arcticus 238	NS	0.581	75.1	77.8	50	100	58.8	50	35	77.8	100	100	55	37.9	100	100	100	71.4	50	100	100	85.7	42.9	0	85.7	81.8	100	100	75	41.7
GCF_000800805.1	Candidatus Methanoplasma termitum	NS	4.168	38.8	22.2	0	0	17.6	35	15	11.1	0	60	25	17.2	0	33.3	100	57.1	6.2	25	28.6	85.7	14.3	0	0	63.6	100	100	75	33.3
GCF_000011785.1	Haemophilus somnus 129PT	NS	2.959	56.3	44.4	20	0	47.1	50	40	66.7	100	80	40	41.4	0	66.7	100	64.3	43.8	41.7	42.9	85.7	42.9	0	42.9	63.6	100	100	75	33.3
GCF_000470655.1	Halorhabdus tiamatea SARL4B	NS	2.751	59.6	33.3	30	100	47.1	45	45	33.3	100	100	50	31	0	100	100	50	37.5	33.3	42.9	71.4	42.9	0	71.4	54.5	100	100	75	33.3
GCF_000008265.1	Picrophilus torridus DSM 9790	NS	2.154	59.3	44.4	30	100	35.3	35	25	55.6	0	60	20	24.1	100	33.3	100	57.1	25	83.3	85.7	71.4	28.6	100	42.9	54.5	100	100	75	33.3
GCF_000023965.1	Halomicrobium mukohataei DSM 12286	NS	1.831	66.7	55.6	20	100	58.8	55	45	66.7	100	100	55	48.3	0	66.7	100	57.1	50	83.3	85.7	85.7	57.1	0	71.4	63.6	100	100	75	33.3
GCF_000306765.2	Haloferax mediterranei ATCC 33500	NS	1.773	65.6	44.4	20	100	52.9	55	40	66.7	100	100	50	44.8	0	66.7	100	57.1	50	83.3	85.7	85.7	57.1	0	71.4	63.6	100	100	75	33.3
GCF_000281695.1	Natrinema sp. J7-2	NS	1.709	64.2	44.4	10	100	52.9	55	40	66.7	100	100	45	44.8	0	66.7	100	57.1	37.5	83.3	85.7	85.7	57.1	0	57.1	63.6	100	100	75	33.3
GCF_000025685.1	Haloferax volcanii DS2	NS	1.664	70.5	44.4	30	100	52.9	55	40	66.7	100	100	50	44.8	100	100	100	64.3	56.2	83.3	85.7	85.7	57.1	0	57.1	63.6	100	100	75	33.3
GCF_001011115.1	Halanaeroarchaeum sulfurireducens	NS	2.457	57.2	44.4	30	100	35.3	45	30	55.6	100	100	40	37.9	0	66.7	100	57.1	31.2	50	42.9	85.7	28.6	0	14.3	63.6	100	100	75	25
GCF_000600005.1	Snodgrassella alvi wkB2	NS	1.574	60.3	33.3	10	100	52.9	55	35	66.7	100	80	70	34.5	0	100	100	57.1	50	41.7	28.6	85.7	42.9	0	42.9	63.6	100	100	75	25
GCF_000743945.1	Basilea psittacipulmonis DSM 24701	NS	1.426	54.3	33.3	40	100	41.2	45	30	66.7	0	80	35	20.7	0	66.7	100	57.1	43.8	41.7	28.6	85.7	14.3	0	71.4	72.7	100	100	75	25
GCF_001190965.1	Haloferax gibbonsii	NS	-0.07	67.9	44.4	20	100	41.2	45	30	55.6	100	100	55	37.9	100	100	100	64.3	43.8	83.3	85.7	85.7	57.1	0	57.1	63.6	100	100	75	25
GCF_000025625.1	Natrialba magadii ATCC 43099	NS	0.552	62.5	44.4	30	100	29.4	55	25	22.2	100	100	50	44.8	0	100	100	57.1	31.2	83.3	85.7	85.7	57.1	0	57.1	63.6	100	100	75	16.7
GCF_000815225.1	Allofrancisella guangzhouensis	NS	0.06	51	33.3	10	100	29.4	40	20	44.4	100	60	30	20.7	0	33.3	100	42.9	25	66.7	71.4	57.1	14.3	0	42.9	45.5	100	100	75	16.7
GCF_000981765.1	Kangiella geojedonensis	NS	-0.235	60.9	33.3	40	100	41.2	50	20	44.4	100	60	65	34.5	0	66.7	100	50	31.2	83.3	100	71.4	71.4	0	57.1	54.5	100	100	75	16.7
GCF_000219355.1	Candidatus Midichloria mitochondrii IricVA	NS	0.261	40.7	33.3	20	100	23.5	35	10	33.3	100	80	20	20.7	0	33.3	0	14.3	12.5	16.7	0	57.1	14.3	0	28.6	45.5	100	100	75	8.3
GCF_000025225.2	Mageeibacillus indolicus UPII9-5	NS	-0.065	40.6	22.2	10	0	17.6	30	5	22.2	0	60	35	17.2	0	33.3	100	42.9	6.2	58.3	71.4	85.7	14.3	0	0	63.6	100	100	75	8.3
GCF_000230955.2	Halobacterium sp. DL1	NS	-1.227	59.4	55.6	20	100	23.5	45	20	11.1	100	80	55	41.4	0	66.7	100	57.1	31.2	83.3	85.7	85.7	57.1	0	57.1	63.6	100	100	75	8.3
GCF_001553915.1	Gemella sp. oral taxon 928	NS	-1.45	43.6	11.1	20	0	11.8	15	20	11.1	0	100	35	17.2	0	100	100	42.9	31.2	50	71.4	57.1	14.3	0	28.6	45.5	100	100	75	8.3
GCF_000403645.1	Salinarchaeum sp. Harcht-Bsk1	NS	-1.631	58.8	55.6	30	100	17.6	45	10	11.1	100	100	55	37.9	0	66.7	100	57.1	18.8	83.3	85.7	85.7	57.1	0	42.9	63.6	100	100	75	8.3
GCF_000008885.1	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	NS	-0.72	31.5	33.3	10	0	5.9	25	10	11.1	0	40	35	17.2	0	33.3	0	35.7	18.8	16.7	0	57.1	14.3	0	28.6	45.5	100	100	75	0
GCF_000247565.1	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	NS	-1.225	34.4	22.2	10	100	5.9	20	10	11.1	0	40	35	17.2	0	33.3	0	35.7	18.8	16.7	0	57.1	14.3	0	28.6	45.5	100	100	75	0
GCF_000148385.1	Vulcanisaeta distributa DSM 14429	SRB/SR	10.112	50.1	88.9	30	0	52.9	75	35	66.7	0	40	45	44.8	100	66.7	100	57.1	37.5	66.7	85.7	71.4	57.1	0	28.6	54.5	0	100	75	75
GCF_000253055.1	Thermoproteus tenax Kra 1	SR	9.906	45.7	77.8	10	0	58.8	70	40	77.8	0	40	40	44.8	0	66.7	100	50	43.8	66.7	85.7	71.4	57.1	0	28.6	54.5	0	100	75	66.7
GCF_000024625.1	Methanocaldococcus vulcanius M7	Sur	8.847	41.4	55.6	10	100	64.7	55	45	66.7	0	100	60	34.5	0	66.7	0	57.1	37.5	8.3	0	57.1	57.1	0	28.6	54.5	0	100	75	66.7
GCF_000193375.1	Thermoproteus uzoniensis 768-20	SR	8.705	51.6	88.9	10	0	47.1	55	40	77.8	100	60	40	37.9	100	66.7	100	57.1	37.5	66.7	85.7	71.4	28.6	0	28.6	54.5	0	100	75	66.7
GCF_000190315.1	Vulcanisaeta moutnovskia 768-28	SRB/SR	7.544	52.2	88.9	30	100	47.1	70	25	66.7	0	40	45	41.4	100	66.7	100	57.1	31.2	66.7	85.7	71.4	57.1	0	28.6	54.5	0	100	75	66.7
GCF_000725425.1	Palaeococcus pacificus DY20341	Sur	8.543	36.9	66.7	10	0	52.9	40	50	55.6	0	80	45	24.1	0	66.7	50	42.9	50	33.3	14.3	57.1	14.3	0	28.6	54.5	0	100	75	58.3
GCF_000015205.1	Pyrobaculum islandicum DSM 4184	SR	8.15	47.6	55.6	10	0	58.8	65	40	77.8	100	60	45	37.9	0	66.7	100	50	31.2	66.7	85.7	71.4	57.1	0	14.3	54.5	0	100	75	58.3
GCF_000092305.1	Methanocaldococcus infernus ME	Sur	8.11	40.7	55.6	10	0	64.7	50	45	66.7	100	80	55	37.9	0	66.7	0	57.1	37.5	8.3	0	57.1	71.4	0	28.6	54.5	0	100	75	58.3
GCF_000007305.1	Pyrococcus furiosus DSM 3638	SR	8.037	35.6	66.7	0	50	52.9	40	50	55.6	0	60	45	24.1	0	66.7	0	50	43.8	25	0	71.4	14.3	0	28.6	54.5	0	100	75	58.3
GCF_000739065.1	Methanocaldococcus bathoardescens	Sur	7.957	43.3	55.6	10	50	64.7	50	45	66.7	100	100	60	37.9	0	66.7	0	57.1	37.5	8.3	0	57.1	71.4	0	28.6	54.5	0	100	75	58.3
GCF_000235565.1	Methanosaeta harundinacea 6Ac	Sur	7.104	45.9	33.3	20	100	64.7	55	45	66.7	0	100	50	34.5	0	100	100	42.9	43.8	25	28.6	57.1	71.4	0	14.3	45.5	0	100	75	58.3
GCF_000179575.2	Methanothermococcus okinawensis IH1	Sur	6.507	45	33.3	10	0	64.7	55	45	66.7	100	80	60	34.5	0	66.7	100	57.1	37.5	25	28.6	57.1	57.1	0	28.6	63.6	0	100	75	58.3
GCF_000499765.1	Methanobacterium sp. MB1	Sur	6.409	51	44.4	10	100	64.7	55	45	66.7	100	100	55	37.9	0	100	100	57.1	43.8	25	28.6	71.4	57.1	0	28.6	54.5	0	100	75	58.3
GCF_000145295.1	Methanothermobacter marburgensis str. Marburg	Sur	6.27	50.8	33.3	20	100	64.7	55	45	66.7	100	100	50	37.9	0	100	100	57.1	43.8	25	28.6	57.1	71.4	0	28.6	54.5	0	100	75	58.3
GCF_000828575.1	Methanothermobacter sp. CaT2	Sur	6.245	51.1	33.3	20	100	64.7	55	45	66.7	100	100	60	37.9	0	100	100	57.1	43.8	25	28.6	57.1	71.4	0	28.6	54.5	0	100	75	58.3
GCF_000017165.1	Methanococcus vannielii SB	Sur	6.106	48	33.3	10	100	52.9	45	45	66.7	100	100	45	27.6	0	100	100	57.1	43.8	25	28.6	57.1	28.6	0	28.6	63.6	0	100	75	58.3
GCF_001477655.1	Methanobrevibacter millerae	Sur	6.022	46.3	33.3	0	100	52.9	45	45	55.6	100	100	35	24.1	0	100	100	57.1	43.8	25	28.6	71.4	14.3	0	14.3	63.6	0	100	75	58.3
GCF_000404165.1	Methanobrevibacter sp. AbM4	Sur	5.629	49.8	33.3	0	100	64.7	55	45	55.6	100	100	50	31	0	100	100	64.3	43.8	25	28.6	71.4	42.9	0	28.6	72.7	0	100	75	58.3
GCF_000024185.1	Methanobrevibacter ruminantium M1	Sur	5.529	42.2	33.3	0	0	47.1	45	45	55.6	100	100	35	24.1	0	66.7	100	50	43.8	25	28.6	71.4	14.3	0	42.9	63.6	0	100	75	58.3
GCF_000762265.1	Methanobacterium formicicum	Sur	5.505	51.6	44.4	10	100	64.7	55	45	66.7	100	100	50	34.5	0	100	100	64.3	43.8	25	28.6	85.7	42.9	0	28.6	72.7	0	100	75	58.3
GCF_000092465.1	Staphylothermus hellenicus DSM 12710	SR	6.94	31.4	66.7	10	100	41.2	35	30	55.6	0	60	40	20.7	0	33.3	0	35.7	25	25	0	42.9	14.3	0	14.3	36.4	0	100	75	50
GCF_000016605.1	Metallosphaera sedula DSM 5348	SOM	6.753	56.4	66.7	30	100	58.8	55	40	77.8	100	60	40	41.4	100	66.7	100	64.3	37.5	75	85.7	71.4	57.1	0	28.6	54.5	0	100	75	50
GCF_000091665.1	Methanocaldococcus jannaschii DSM 2661	Sur	6.002	39.7	33.3	10	100	64.7	50	45	66.7	0	80	60	34.5	0	66.7	0	57.1	37.5	8.3	0	71.4	57.1	0	28.6	54.5	0	100	75	50
GCF_001484685.1	Thermococcus sp. 2319x1	SR	5.993	36.9	55.6	0	0	52.9	40	50	55.6	0	80	50	27.6	0	66.7	50	42.9	56.2	33.3	14.3	57.1	14.3	0	42.9	54.5	0	100	75	50
GCF_000023985.1	Methanocaldococcus fervens AG86	Sur	5.894	45.4	33.3	10	0	64.7	50	45	66.7	100	100	60	34.5	0	66.7	100	57.1	37.5	25	28.6	71.4	57.1	0	28.6	54.5	0	100	75	50
GCF_000009025.1	Dehalococcoides mccartyi CBDB1	Sur	5.877	44.1	44.4	10	100	52.9	45	50	66.7	100	60	40	34.5	0	33.3	100	50	31.2	25	28.6	71.4	14.3	0	42.9	54.5	0	100	75	50
GCF_000009965.1	Thermococcus kodakarensis KOD1	SR	5.867	34.3	55.6	0	50	52.9	40	50	55.6	0	60	45	27.6	0	66.7	0	42.9	43.8	25	0	57.1	14.3	0	28.6	54.5	0	100	75	50
GCF_000585495.1	Thermococcus nautili	SR	5.856	36.4	22.2	0	50	52.9	35	50	55.6	0	60	45	20.7	0	33.3	100	42.9	37.5	41.7	28.6	57.1	14.3	0	28.6	54.5	0	100	75	50
GCF_000011905.1	Dehalococcoides mccartyi 195	Sur	5.851	40.2	22.2	10	100	52.9	40	55	66.7	0	60	35	27.6	0	33.3	100	50	37.5	25	28.6	71.4	14.3	0	57.1	54.5	0	100	75	50
GCF_000022545.1	Thermococcus sibiricus MM 739	SR	5.821	35.8	55.6	0	0	52.9	40	50	55.6	0	80	45	27.6	0	66.7	50	42.9	43.8	33.3	14.3	57.1	14.3	0	28.6	54.5	0	100	75	50
GCF_000025025.1	Dehalococcoides mccartyi VS	Sur	5.744	44.5	33.3	10	100	52.9	45	55	66.7	100	60	40	31	0	33.3	100	50	37.5	25	28.6	71.4	14.3	0	57.1	54.5	0	100	75	50
GCF_000015825.1	Methanoculleus marisnigri JR1	Sur	5.477	48.1	33.3	20	100	52.9	50	35	55.6	100	100	50	31	0	100	100	50	31.2	25	28.6	71.4	57.1	0	14.3	63.6	0	100	75	50
GCF_000019605.1	Candidatus Korarchaeum cryptofilum OPF8	Sur	5.394	39.2	33.3	0	50	47.1	45	50	44.4	0	60	40	31	0	66.7	0	57.1	50	58.3	57.1	71.4	28.6	0	57.1	63.6	0	100	75	50
GCF_000204415.1	Methanosaeta concilii GP6	Sur	5.25	43.4	44.4	10	0	58.8	45	45	66.7	0	100	55	37.9	0	100	100	42.9	56.2	25	28.6	57.1	71.4	0	42.9	45.5	0	100	75	50
GCF_000270285.1	Eggerthella sp. YY7918	Sur	5.189	46.4	44.4	20	0	64.7	45	60	77.8	0	80	30	34.5	0	66.7	100	57.1	43.8	66.7	85.7	85.7	28.6	0	57.1	72.7	0	100	75	50
GCF_000015945.1	Staphylothermus marinus F1	SR	7.111	27.2	66.7	10	0	23.5	35	20	22.2	0	80	40	20.7	0	66.7	0	35.7	18.8	25	0	42.9	14.3	0	14.3	36.4	0	100	75	41.7
GCF_000018305.1	Caldivirga maquilingensis IC-167	SRB/SR	5.945	48	88.9	10	100	29.4	65	10	33.3	0	40	45	41.4	100	66.7	100	57.1	25	66.7	85.7	71.4	57.1	0	28.6	54.5	0	100	75	41.7
GCF_000317795.1	Caldisphaera lagunensis DSM 15908	Sur	5.532	44.4	77.8	10	0	35.3	45	25	66.7	0	40	30	27.6	100	66.7	100	57.1	37.5	83.3	85.7	71.4	28.6	0	28.6	54.5	0	100	75	41.7
GCF_000012285.1	Sulfolobus acidocaldarius DSM 639	SO/SR	5.457	47.9	66.7	10	0	52.9	55	30	66.7	100	60	45	37.9	0	66.7	100	50	37.5	83.3	85.7	71.4	57.1	0	42.9	54.5	0	100	75	41.7
GCF_000011205.1	Sulfolobus tokodaii str. 7	SO/SR	5.341	59.2	66.7	30	100	52.9	55	30	66.7	100	60	45	37.9	100	66.7	100	64.3	43.8	83.3	85.7	71.4	57.1	100	28.6	54.5	0	100	75	41.7
GCF_000007005.1	Sulfolobus solfataricus P2	SO/SR	5.307	54.9	66.7	30	0	52.9	55	35	66.7	100	80	45	44.8	100	100	100	57.1	62.5	83.3	85.7	71.4	57.1	0	28.6	54.5	0	100	75	41.7
GCF_000144915.1	Acidilobus saccharovorans 345-15	Sur	5.303	40.6	77.8	20	0	35.3	45	25	55.6	0	60	35	31	0	66.7	100	42.9	37.5	83.3	85.7	57.1	28.6	0	28.6	45.5	0	100	75	41.7
GCF_000022385.1	Sulfolobus islandicus L.S.2.15	SO/SR	5.128	55.6	66.7	30	0	52.9	55	35	66.7	100	80	45	41.4	100	100	100	64.3	62.5	83.3	85.7	71.4	57.1	0	42.9	54.5	0	100	75	41.7
GCF_000026045.1	Natronomonas pharaonis DSM 2160	NS	2.738	53.3	55.6	40	100	52.9	60	40	66.7	0	80	45	48.3	0	100	100	57.1	50	83.3	85.7	85.7	57.1	0	57.1	63.6	0	100	75	41.7
GCF_001488575.1	Halobacterium hubeiense	NS	2.517	55.1	44.4	30	100	52.9	60	40	66.7	100	100	50	44.8	0	66.7	100	57.1	43.8	75	85.7	85.7	57.1	0	57.1	63.6	0	100	75	41.7
GCF_000196895.1	Halalkalicoccus jeotgali B3	NS	1.371	60.3	55.6	30	100	47.1	55	35	66.7	100	100	50	44.8	100	100	100	64.3	50	83.3	85.7	85.7	57.1	0	57.1	63.6	0	100	75	41.7
GCF_000264495.1	Thermogladius cellulolyticus 1633	Sur	5.004	28.2	33.3	0	0	35.3	35	35	22.2	0	60	40	24.1	0	66.7	0	42.9	31.2	25	0	57.1	14.3	0	42.9	45.5	0	100	75	33.3
GCF_000020905.1	Desulfurococcus kamchatkensis 1221n	SR	4.689	28.6	44.4	20	0	29.4	35	25	33.3	0	60	40	20.7	0	66.7	0	42.9	25	33.3	0	57.1	14.3	0	28.6	45.5	0	100	75	33.3
GCF_000186365.1	Desulfurococcus mucosus DSM 2162	SR	4.675	27.8	33.3	20	0	23.5	35	25	33.3	0	60	35	20.7	0	66.7	0	42.9	25	33.3	0	57.1	14.3	0	28.6	45.5	0	100	75	33.3
