ID 	Specie 	SS	Kigdom 	Phylum 	Class 	Order 	Family 	Genus 	Guild	Category
GCF_000183725.1	Sulfuricurvum kujiense DSM 16994	8.168	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Sulfuricurvum	Sur	Sur
GCF_000025665.1	Aciduliprofundum boonei T469	8.156	 Archaea	 Euryarchaeota	 DHVE2 group	 Aciduliprofundum	0	0	Sur	Sur
GCF_000789255.1	Geoglobus acetivorans	8.114	 Archaea	 Euryarchaeota	 Archaeoglobi	 Archaeoglobales	 Archaeoglobaceae	 Geoglobus	Sur	Sur
GCF_000092305.1	Methanocaldococcus infernus ME	8.11	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanocaldococcus	Sur	Sur
GCF_000739065.1	Methanocaldococcus bathoardescens	7.957	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanocaldococcus	Sur	Sur
GCF_001006045.1	Geoglobus ahangari	7.947	 Archaea	 Euryarchaeota	 Archaeoglobi	 Archaeoglobales	 Archaeoglobaceae	 Geoglobus	Sur	Sur
GCF_000063445.1	Methanocella arvoryzae MRE50	7.645	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanocellales	 Methanocellaceae	 Methanocella	Sur	Sur
GCF_000186245.1	Nitratifractor salsuginis DSM 16511	7.414	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Nitratifractor	0	Sur	Sur
GCF_000251105.1	Methanocella conradii HZ254	7.297	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanocellales	 Methanocellaceae	 Methanocella	Sur	Sur
GCF_000993805.1	Thermofilum sp. 1807-2	7.131	 Archaea	 Crenarchaeota	 Thermoprotei	 Thermoproteales	 Thermofilaceae	 Thermofilum	Sur	Sur
GCF_000025525.1	Methanocaldococcus sp. FS406-22	7.119	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanocaldococcus	Sur	Sur
GCF_000015225.1	Thermofilum pendens Hrk 5	7.115	 Archaea	 Crenarchaeota	 Thermoprotei	 Thermoproteales	 Thermofilaceae	 Thermofilum	Sur	Sur
GCF_000235565.1	Methanosaeta harundinacea 6Ac	7.104	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosaetaceae	 Methanosaeta	Sur	Sur
GCF_000014865.1	Magnetococcus marinus MC-1	6.864	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Magnetococcales	 Magnetococcaceae	 Magnetococcus	Sur	Sur
GCF_000446015.1	Thermofilum sp. 1910b	6.624	 Archaea	 Crenarchaeota	 Thermoprotei	 Thermoproteales	 Thermofilaceae	 Thermofilum	Sur	Sur
GCF_001298465.1	Campylobacter concisus	6.57	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000814825.1	Coriobacteriaceae bacterium 68-1-3	6.535	 Bacteria	 Actinobacteria	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	0	Sur	Sur
GCF_000020385.1	Geobacter lovleyi SZ	6.524	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000217995.1	Methanosalsum zhilinae DSM 4017	6.514	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosalsum	Sur	Sur
GCF_000179575.2	Methanothermococcus okinawensis IH1	6.507	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanothermococcus	Sur	Sur
GCF_000513295.1	Magnetospirillum gryphiswaldense MSR-1 v2	6.505	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Magnetospirillum	Sur	Sur
GCF_000017505.1	Anaeromyxobacter sp. Fw109-5	6.463	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Cystobacterineae	 Anaeromyxobacteraceae	Sur	Sur
GCF_000969905.1	Methanosarcina vacuolata Z-761	6.419	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	Sur	Sur
GCF_000499765.1	Methanobacterium sp. MB1	6.409	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobacterium	Sur	Sur
GCF_000017465.2	Campylobacter curvus 525.92	6.219	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000018605.1	Petrotoga mobilis SJ95	6.398	 Bacteria	 Thermotogae	 Petrotogales	 Petrotogaceae	 Petrotoga	0	Sur	Sur
GCF_000092245.1	Arcobacter nitrofigilis DSM 7299	6.395	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Arcobacter	Sur	Sur
GCF_000017185.1	Methanococcus aeolicus Nankai-3	6.328	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000020805.1	Anaeromyxobacter sp. K	6.327	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Cystobacterineae	 Anaeromyxobacteraceae	Sur	Sur
GCF_000017725.2	Campylobacter concisus 13826	6.317	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000214415.1	Methanotorris igneus Kol 5	6.285	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanotorris	Sur	Sur
GCF_000970305.1	Methanosarcina barkeri 3	6.276	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	Sur	Sur
GCF_000145295.1	Methanothermobacter marburgensis str. Marburg	6.27	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanothermobacter	Sur	Sur
GCF_000006175.1	Methanococcus voltae A3	6.122	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000007065.1	Methanosarcina mazei Go1	5.877	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	Sur	Sur
GCF_000008125.1	Thermus thermophilus HB27	4.708	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Thermus	Sur	Sur
GCF_000008645.1	Methanothermobacter thermautotrophicus str. Delta H	6.054	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanothermobacter	Sur	Sur
GCF_000009025.1	Dehalococcoides mccartyi CBDB1	5.877	 Bacteria	 Chloroflexi	 Dehalococcoidia	 Dehalococcoidales	 Dehalococcoidaceae	 Dehalococcoides	Sur	Sur
GCF_000009085.1	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819	4.82	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000009725.1	Synechocystis sp. PCC 6803	4.842	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Synechocystis	0	Sur	Sur
GCF_000009905.1	Symbiobacterium thermophilum IAM 14863	4.64	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	Sur	Sur
GCF_000009985.1	Magnetospirillum magneticum AMB-1	6.094	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Magnetospirillum	Sur	Sur
GCF_000010985.1	Deferribacter desulfuricans SSM1	5.091	 Bacteria	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Deferribacter	0	Sur	Sur
GCF_000011585.1	Methanococcus maripaludis S2	5.904	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000011905.1	Dehalococcoides mccartyi 195	5.851	 Bacteria	 Chloroflexi	 Dehalococcoidia	 Dehalococcoidales	 Dehalococcoidaceae	 Dehalococcoides	Sur	Sur
GCF_000012545.1	Methanosphaera stadtmanae DSM 3091	5.264	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanosphaera	Sur	Sur
GCF_000012925.1	Geobacter metallireducens GS-15	4.556	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000013385.1	Anaeromyxobacter dehalogenans 2CP-C	5.633	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Cystobacterineae	 Anaeromyxobacteraceae	Sur	Sur
GCF_000013405.1	Syntrophus aciditrophicus SB	6.093	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophaceae	 Syntrophus	Sur	Sur
GCF_000013445.1	Methanospirillum hungatei JF-1	5.435	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanospirillaceae	 Methanospirillum	Sur	Sur
GCF_000015085.1	Campylobacter fetus subsp. fetus 82-40	4.589	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000015825.1	Methanoculleus marisnigri JR1	5.477	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	Sur	Sur
GCF_000016125.1	Methanococcus maripaludis C5	5.947	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000016405.1	Rhodobacter sphaeroides ATCC 17025	4.504	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rhodobacter	Sur	Sur
GCF_000016525.1	Methanobrevibacter smithii ATCC 35061	5.488	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobrevibacter	Sur	Sur
GCF_000016665.1	Roseiflexus sp. RS-1	5.58	 Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexineae	 Roseiflexaceae	Sur	Sur
GCF_000016745.1	Geobacter uraniireducens Rf4	5.334	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000017165.1	Methanococcus vannielii SB	6.106	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000017225.1	Methanococcus maripaludis C7	5.011	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000017625.1	Methanoregula boonei 6A8	5.336	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanoregulaceae	 Methanoregula	Sur	Sur
GCF_000017805.1	Roseiflexus castenholzii DSM 13941	5.58	 Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexineae	 Roseiflexaceae	Sur	Sur
GCF_000018485.1	Methanococcus maripaludis C6	5.011	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	Sur	Sur
GCF_000019205.1	Campylobacter lari RM2100	4.63	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000019605.1	Candidatus Korarchaeum cryptofilum OPF8	5.394	 Archaea	 Candidatus Korarchaeota	 Candidatus Korarchaeum	0	0	0	Sur	Sur
GCF_000019665.1	Methylacidiphilum infernorum V4	5.231	 Bacteria	 Verrucomicrobia	 unclassified Verrucomicrobia	 Methylacidiphilales	 Methylacidiphilaceae	 Methylacidiphilum	Sur	Sur
GCF_000020485.1	Halothermothrix orenii H 168	5.701	 Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halanaerobiaceae	 Halothermothrix	Sur	Sur
GCF_000020725.1	Geobacter bemidjiensis Bem	5.401	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000020865.1	Edwardsiella tarda EIB202	5.203	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Edwardsiella	Sur	Sur
GCF_000021965.1	Methanosphaerula palustris E1-9c	5.308	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanoregulaceae	 Methanosphaerula	Sur	Sur
GCF_000022265.1	Geobacter daltonii FRC-32	5.51	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000022325.1	Caldicellulosiruptor bescii DSM 6725	4.737	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Caldicellulosiruptor	Sur	Sur
GCF_000023645.1	Geobacter sp. M21	5.692	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000023845.1	Cryptobacterium curtum DSM 15641	5.229	 Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Cryptobacterium	Sur	Sur
GCF_000023885.1	Slackia heliotrinireducens DSM 20476	5.271	 Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Slackia	Sur	Sur
GCF_000023985.1	Methanocaldococcus fervens AG86	5.894	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanocaldococcus	Sur	Sur
GCF_000024185.1	Methanobrevibacter ruminantium M1	5.529	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobrevibacter	Sur	Sur
GCF_000024265.1	Eggerthella lenta DSM 2243	5.922	 Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Eggerthella	Sur	Sur
GCF_000024845.1	Rhodothermus marinus DSM 4252	5.574	 Bacteria	 Bacteroidetes	 Bacteroidetes Order II. Incertae sedis	 Rhodothermaceae	 Rhodothermus	0	Sur	Sur
GCF_000025025.1	Dehalococcoides mccartyi VS	5.744	 Bacteria	 Chloroflexi	 Dehalococcoidia	 Dehalococcoidales	 Dehalococcoidaceae	 Dehalococcoides	Sur	Sur
GCF_000025125.1	Candidatus Atelocyanobacterium thalassa isolate ALOHA	4.959	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Candidatus Atelocyanobacterium	0	Sur	Sur
GCF_000025725.1	Denitrovibrio acetiphilus DSM 12809	5.418	 Bacteria	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Denitrovibrio	0	Sur	Sur
GCF_000025865.1	Methanohalophilus mahii DSM 5219	5.779	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanohalophilus	Sur	Sur
GCF_000067165.1	Sorangium cellulosum So ce56	5.114	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sorangiineae	 Polyangiaceae	Sur	Sur
GCF_000091665.1	Methanocaldococcus jannaschii DSM 2661	6.002	 Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanocaldococcaceae	 Methanocaldococcus	Sur	Sur
GCF_000092105.1	Planctopirus limnophila DSM 3776	4.782	 Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Planctopirus	Sur	Sur
GCF_000092125.1	Meiothermus silvanus DSM 9946	5.105	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Meiothermus	Sur	Sur
GCF_000092405.1	Syntrophothermus lipocalidus DSM 12680	5.505	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophothermus	Sur	Sur
GCF_000092905.1	Kyrpidia tusciae DSM 2912	4.767	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Alicyclobacillaceae	 Kyrpidia	Sur	Sur
GCF_000144695.1	Acetohalobium arabaticum DSM 5501	4.958	 Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halobacteroidaceae	 Acetohalobium	Sur	Sur
GCF_000144915.1	Acidilobus saccharovorans 345-15	5.303	 Archaea	 Crenarchaeota	 Thermoprotei	 Acidilobales	 Acidilobaceae	 Acidilobus	Sur	Sur
GCF_000145215.1	Caldicellulosiruptor obsidiansis OB47	4.799	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Caldicellulosiruptor	Sur	Sur
GCF_000152265.2	Ferroplasma acidarmanus fer1	4.595	 Archaea	 Euryarchaeota	 Thermoplasmata	 Thermoplasmatales	 Ferroplasmaceae	 Ferroplasma	Sur	Sur
GCF_000166075.1	Geobacillus sp. Y4.1MC1	4.774	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Geobacillus	Sur	Sur
GCF_000166095.1	Methanothermus fervidus DSM 2088	5.935	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanothermaceae	 Methanothermus	Sur	Sur
GCF_000166335.1	Caldicellulosiruptor owensensis OL	4.849	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Caldicellulosiruptor	Sur	Sur
GCF_000166695.1	Caldicellulosiruptor kristjanssonii I77R1B	4.737	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Caldicellulosiruptor	Sur	Sur
GCF_000175115.2	Geobacter sp. M18	5.829	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Geobacteraceae	 Geobacter	Sur	Sur
GCF_000183405.1	Calditerrivibrio nitroreducens DSM 19672	5.837	 Bacteria	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	0	0	Sur	Sur
GCF_000187005.1	Thermus scotoductus SA-01	5.447	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Thermus	Sur	Sur
GCF_000191585.1	Methanobacterium lacus	5.836	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobacterium	Sur	Sur
GCF_000195335.1	Marinithermus hydrothermalis DSM 14884	5.279	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Marinithermus	Sur	Sur
GCF_000195895.1	Methanosarcina barkeri str. Fusaro	5.842	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanosarcina	Sur	Sur
GCF_000196535.1	Mobiluncus curtisii ATCC 43063	4.782	 Bacteria	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Mobiluncus	0	Sur	Sur
GCF_000196655.1	Methanohalobium evestigatum Z-7303	6	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanohalobium	Sur	Sur
GCF_000199675.1	Anaerolinea thermophila UNI-1	5.095	 Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Anaerolinea	Sur	Sur
GCF_000204415.1	Methanosaeta concilii GP6	5.25	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosaetaceae	 Methanosaeta	Sur	Sur
GCF_000208405.1	Selenomonas sputigena ATCC 35185	4.672	 Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Veillonellaceae	 Selenomonas	Sur	Sur
GCF_000214725.1	Methanobacterium paludis	5.522	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobacterium	Sur	Sur
GCF_000218625.1	Flexistipes sinusarabici DSM 4947	4.923	 Bacteria	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Flexistipes	0	Sur	Sur
GCF_000235685.2	Methanolinea tarda NOBI-1	5.738	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanoregulaceae	 Methanolinea	Sur	Sur
GCF_000236585.1	Thermus sp. CCB_US3_UF1	5.035	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Thermus	Sur	Sur
GCF_000241025.1	Aggregatibacter actinomycetemcomitans ANH9381	4.542	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Aggregatibacter	Sur	Sur
GCF_000264495.1	Thermogladius cellulolyticus 1633	5.004	 Archaea	 Crenarchaeota	 Thermoprotei	 Desulfurococcales	 Desulfurococcaceae	 Thermogladius	Sur	Sur
GCF_000266925.1	Acetomicrobium mobile DSM 13181	5.73	 Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Anaerobaculum	Sur	Sur
GCF_000270285.1	Eggerthella sp. YY7918	5.189	 Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Eggerthella	Sur	Sur
GCF_000281175.1	Caldilinea aerophila DSM 14535 = NBRC 104270	6.159	 Bacteria	 Chloroflexi	 Caldilineae	 Caldilineales	 Caldilineaceae	 Caldilinea	Sur	Sur
GCF_000299235.1	Leptospirillum ferriphilum ML-04	4.659	 Bacteria	 Nitrospirae	 Nitrospirales	 Nitrospiraceae	 Leptospirillum	0	Sur	Sur
GCF_000304355.2	Methanoculleus bourgensis MS2	4.805	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	Sur	Sur
GCF_000305775.1	Dehalobacter sp. DCA	4.757	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	Sur	Sur
GCF_000305935.1	Thermacetogenium phaeum DSM 12270	6.077	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermacetogenium	Sur	Sur
GCF_000306725.1	Methanolobus psychrophilus R15	5.692	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanolobus	Sur	Sur
GCF_000309885.1	Thermus oshimai JL-2	5.612	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Thermales	 Thermaceae	 Thermus	Sur	Sur
GCF_000317435.1	Calothrix sp. PCC 6303	4.547	 Bacteria	 Cyanobacteria	 Nostocales	 Rivulariaceae	 Calothrix	0	Sur	Sur
GCF_000317635.1	Halothece sp. PCC 7418	4.566	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Halothece cluster	 Halothece	Sur	Sur
GCF_000317795.1	Caldisphaera lagunensis DSM 15908	5.532	 Archaea	 Crenarchaeota	 Thermoprotei	 Acidilobales	 Caldisphaeraceae	 Caldisphaera	Sur	Sur
GCF_000327485.1	Methanoregula formicica SMSP	5.778	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanoregulaceae	 Methanoregula	Sur	Sur
GCF_000327505.1	Aciduliprofundum sp. MAR08-339	6.043	 Archaea	 Euryarchaeota	 DHVE2 group	 Aciduliprofundum	0	0	Sur	Sur
GCF_000328625.1	Halobacteroides halobius DSM 5150	5.539	 Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halobacteroidaceae	 Halobacteroides	Sur	Sur
GCF_000328665.1	Methanomethylovorans hollandica DSM 15978	4.578	 Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 Methanosarcinaceae	 Methanomethylovorans	Sur	Sur
GCF_000404165.1	Methanobrevibacter sp. AbM4	5.629	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobrevibacter	Sur	Sur
GCF_000404225.1	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	5.123	 Archaea	 Euryarchaeota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae	 Methanomassiliicoccus	Sur	Sur
GCF_000465235.1	Campylobacter coli CVM N29710	5.635	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000478885.1	Adlercreutzia equolifaciens DSM 19450	5.601	 Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Adlercreutzia	Sur	Sur
GCF_000495505.1	Campylobacter fetus subsp. testudinum 03-427	4.541	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000512895.1	Dehalobacter restrictus DSM 9455	4.95	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	Sur	Sur
GCF_000597865.1	Peptoclostridium acidaminophilum DSM 3953	4.795	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Eubacteriaceae	 Eubacterium	Sur	Sur
GCF_000736415.1	Campylobacter iguaniorum	5.848	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000762265.1	Methanobacterium formicicum	5.505	 Archaea	 Euryarchaeota	 Methanobacteria	 Methanobacteriales	 Methanobacteriaceae	 Methanobacterium	Sur	Sur
GCF_000763575.1	Thermoanaerobacter kivui	5.437	 Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	Sur	Sur
GCF_000785705.2	Methylomonas denitrificans	4.924	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylococcaceae	 Methylomonas	Sur	Sur
GCF_000816185.1	Campylobacter insulaenigrae NCTC 12927	4.77	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816225.1	Campylobacter lari subsp. concheus LMG 11760	4.626	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816245.1	Campylobacter sp. RM16704	4.626	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816265.1	Campylobacter subantarcticus LMG 24374	5.47	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816345.1	Campylobacter volucris LMG 24379	5.864	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816365.1	Campylobacter lari NCTC 11845	4.267	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
GCF_000816785.1	Campylobacter peloridis LMG 23910	4.87	 Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Campylobacteraceae	 Campylobacter	Sur	Sur
